ID x y V Verr BV BVerr UB UBerr VR VRerr VI VIerr ra dec d_arcsec _r_1 _x_1 _y_1 _p_1 DR2Name RA_ICRS_1 e_RA_ICRS DE_ICRS_1 e_DE_ICRS SolID Source_1 RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 d_arcsec1 _r_2 _x_2 _y_2 _p_2 Source_2 RA_ICRS_2 DE_ICRS_2 rest b_rest B_rest rlen ResFlag ModFlag
281 1759.52 1839.09 17.015 0.01 0.913 0.015 98.85 99.0 0.584 0.014 1.077 0.014 150.37574489467565 -49.52770655720456 0.9119 0.092341 -0.062328 0.068133 317.5 "Gaia DR2 5406953162383587456" 150.37541382869 0.0636 -49.52784065807 0.0638 1635721458409799680 5406953162383587456 1679892342 2015.5 0.2599 0.0701 3.7087 -2.898 0.121 2.172 0.116 -0.3186 -0.3015 -0.4902 0.3286 0.1634 0.3827 -0.3220 0.1849 -0.1509 -0.0399 191 0 191 0 -0.9874 166.98 0.0 0.0 31 0 3.8313 1.5421 0.0164 0.044 22 15 0.1273 0 35 0 297 3737.0 2.656 1407.218 16.757 0.0008 29 1712 8.901 192.323 17.2677 0.0056 29 2984 7.927 376.495 16.0748 0.0029 1.257 0 1.1929 0.5107 0.6822 nan nan 0 nan nan nan NOT_AVAILABLE 276.84353361814 4.53892985119 180.83508168654 -55.64680057332 100001 4902.14 4819.50 4967.66 nan nan nan nan nan nan nan nan nan nan nan nan nan 150.375433053 1.8819 -49.5278500107 1.7992 0.0 0.092584 -0.062289 0.068497 317.7 5406953162383587456 150.37541382869 -49.52784065807 3311.54833896831 2670.28131202983 4287.30507569873 1180.81979780519 1 1
283 1089.96 787.827 17.023 0.014 0.987 0.024 98.85 99.0 0.56 0.018 1.044 0.022 150.46177704501585 -49.61424647079845 0.3922 0.019178 -0.006268 -0.018125 199.1 "Gaia DR2 5406950276165744000" 150.46176576704 0.052 -49.61413776008 0.0535 1635721458409799680 5406950276165744000 1228847866 2015.5 0.4258 0.0609 6.9943 -6.482 0.103 1.394 0.098 -0.2372 -0.1927 -0.3571 0.2884 0.1400 0.3480 -0.2126 0.1391 -0.0342 0.0045 230 0 227 3 -0.247 216.18 0.0 0.0 31 0 3.9772 1.5476 0.0137 -0.009 26 15 0.10415 0 38 0 329 3775.0 2.574 1466.703 16.7461 0.0007 34 1717 13.9 123.497 17.2646 0.0088 34 3025 8.731 346.463 16.0601 0.0031 1.256 0 1.2045 0.5185 0.6860 nan nan 0 nan nan nan NOT_AVAILABLE 276.94052230605 4.50379007244 181.00733122386 -55.68061826352 100001 4901.00 4825.00 4987.00 0.6513 0.3379 1.1593 0.3660 0.1649 0.6030 nan nan nan nan nan nan nan 150.461808841 1.6037 -49.6141437634 1.5244 0.0 0.018821 -0.006229 -0.017761 199.3 5406950276165744000 150.46176576704 -49.61413776008 2204.02883709073 1932.80740304565 2559.38462094866 1180.53522129351 1 1
1045 1904.12 870.983 18.816 0.041 0.885 0.06 98.85 99.0 0.567 0.048 1.045 0.058 150.3582053292999 -49.60785748314561 0.5228 0.074464 -0.073493 -0.011988 260.7 "Gaia DR2 5406950825912692864" 150.35802690921 0.1366 -49.60794536317 0.1397 1635721458409799680 5406950825912692864 1547773398 2015.5 0.0424 0.1686 0.2514 -4.468 0.284 2.136 0.285 -0.1223 -0.1274 -0.2153 0.2638 0.0515 0.2744 -0.2130 0.1001 0.0092 0.0338 234 0 232 2 0.6208 239.79 0.391 0.89 31 0 0.517 1.5158 0.0392 -0.08 27 14 0.26043 0 40 0 344 770.2 1.207 637.872 18.4719 0.0017 39 368.5 7.818 47.140 18.9352 0.0230 39 605.7 6.222 97.346 17.8062 0.0112 1.265 0 1.1290 0.4634 0.6657 nan nan 0 nan nan nan NOT_AVAILABLE 276.88296710445 4.46822974629 180.90641827719 -55.71698874202 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.358056594 4.4106 -49.607954559 4.4227 0.0 0.074368 -0.073454 -0.011623 261.0 5406950825912692864 150.35802690921 -49.60794536317 4102.06163240263 2795.23318988438 6194.80050194345 1179.57375717362 1 1
285 592.909 1421.56 17.028 0.011 1.337 0.019 98.85 99.0 0.838 0.017 1.477 0.016 150.52434142190245 -49.56147999788252 0.6734 0.048771 0.034269 0.034703 44.6 "Gaia DR2 5406940208762439296" 150.52427209707 0.0496 -49.56129844136 0.0484 1635721458409799680 5406940208762439296 1628575164 2015.5 1.1877 0.0582 20.4109 -0.299 0.100 8.985 0.097 -0.2659 -0.2825 -0.3532 0.2816 0.1687 0.3188 -0.1580 0.1430 -0.0734 -0.1042 211 0 210 1 -0.1706 200.91 0.0 0.0 31 0 5.017 1.4272 0.0127 -0.061 24 15 0.10342 0 37 0 322 4628.0 3.07 1507.475 16.525 0.0007 35 1664 12.79 130.045 17.2987 0.0083 31 4334 10.84 399.949 15.6696 0.0027 1.296 0 1.6291 0.7737 0.8554 nan nan 0 nan nan nan NOT_AVAILABLE 276.94110290666 4.57037591279 181.00659348775 -55.61403120906 100001 4381.59 4199.97 4860.68 1.1200 0.8374 1.3670 0.5490 0.4634 0.6730 200111 0.73 0.59 0.79 0.175 0.156 0.193 150.524274082 1.5438 -49.5613371283 1.5006 0.0 0.049059 0.034308 0.035067 44.4 5406940208762439296 150.52427209707 -49.56129844136 824.358184158633 785.706522102421 866.932391571691 1181.89079288249 1 1
286 970.287 1594.71 17.03 0.01 1.156 0.015 98.85 99.0 0.688 0.014 1.275 0.013 150.47612173154909 -49.54743974682737 0.3745 0.048739 0.002966 0.048648 3.5 "Gaia DR2 5406951994152898560" 150.47601048808 0.0744 -49.54736481941 0.0694 1635721458409799680 5406951994152898560 1424760600 2015.5 0.1360 0.0749 1.8147 -6.635 0.154 3.507 0.134 -0.3606 -0.0943 -0.4984 0.4797 0.0174 0.5350 -0.2544 -0.0701 -0.0352 -0.1930 184 0 180 4 3.4573 247.14 0.214 1.5 31 0 3.4693 1.5119 0.0163 -0.1 21 13 0.16246 0 33 0 285 4047.0 2.717 1489.375 16.6706 0.0007 29 1644 12.02 136.790 17.3115 0.0079 26 3565 9.446 377.454 15.8817 0.0029 1.287 0 1.4298 0.6409 0.7889 nan nan 0 nan nan nan NOT_AVAILABLE 276.90760453011 4.56267230329 180.94766564871 -55.62221788551 100001 4449.02 4353.48 4575.37 nan nan nan nan nan nan nan nan nan nan nan nan nan 150.47605452 2.3957 -49.5473799185 2.0757 0.0 0.049105 0.003005 0.049013 3.5 5406951994152898560 150.47601048808 -49.54736481941 4644.42272674364 3552.07565139606 6333.40241801675 1181.59558433167 1 1
288 861.289 1126.96 17.035 0.01 0.96 0.016 0.145 0.075 0.557 0.013 1.036 0.013 150.49050606261665 -49.5860504520249 0.6123 0.015948 0.01232 0.010126 50.6 "Gaia DR2 5406951822353989248" 150.49044295953 0.0531 -49.58588535084 0.0547 1635721458409799680 5406951822353989248 451354263 2015.5 0.4679 0.0643 7.2801 -9.805 0.109 3.152 0.106 -0.1519 -0.1369 -0.2942 0.2974 0.1314 0.3461 -0.1275 0.1889 -0.0353 0.0309 223 0 222 1 -0.266 210.85 0.0 0.0 31 0 3.72 1.5352 0.0149 0.012 25 14 0.10669 0 37 0 322 3576.0 2.698 1325.597 16.8048 0.0008 35 1634 9.474 172.454 17.3184 0.0063 33 2838 8.219 345.339 16.1293 0.0031 1.250 0 1.1891 0.5136 0.6755 nan nan 0 nan nan nan NOT_AVAILABLE 276.93835701337 4.53753897002 181.002612474 -55.64690530871 100001 4869.00 4780.50 4923.14 nan nan nan nan nan nan 200111 1.20 1.18 1.25 0.735 0.520 0.950 150.490508079 1.6845 -49.5858989212 1.6405 0.0 0.016211 0.012359 0.010491 49.7 5406951822353989248 150.49044295953 -49.58588535084 2022.45923554646 1779.82787736443 2338.26841600459 1181.21317319123 1 1
289 486.012 1271.69 17.04 0.014 1.333 0.022 98.85 99.0 0.733 0.019 1.379 0.02 150.538146714171 -49.573789512360484 0.7642 0.048659 0.043193 0.022407 62.6 "Gaia DR2 5406940135736236032" 150.53804704412 0.0536 -49.57358731072 0.0544 1635721458409799680 5406940135736236032 260292341 2015.5 0.1406 0.0636 2.2093 -5.839 0.106 4.511 0.105 -0.1921 -0.2267 -0.3973 0.2811 0.2098 0.3145 -0.2464 0.1805 -0.1829 0.0164 205 0 203 2 0.9108 215.98 0.113 0.5 31 0 4.375 1.4212 0.0141 -0.045 23 15 0.10718 0 37 0 322 4276.0 2.835 1508.271 16.6107 0.0007 35 1582 10.59 149.384 17.3534 0.0073 36 3954 8.028 492.587 15.7692 0.0022 1.295 0 1.5842 0.7427 0.8414 nan nan 0 nan nan nan NOT_AVAILABLE 276.95567628449 4.56592703153 181.032433509 -55.61825971982 100001 4395.00 4258.50 4842.67 nan nan nan nan nan nan nan nan nan nan nan nan nan 150.538085811 1.6377 -49.5736067326 1.6304 0.0 0.048862 0.043232 0.022771 62.2 5406940135736236032 150.53804704412 -49.57358731072 4780.2391896071 3740.98755021484 6355.13216863057 1181.85756490279 1 1
290 1029.16 1621.64 17.045 0.007 0.857 0.013 0.059 0.06 0.541 0.014 1.006 0.012 150.46860984873675 -49.545252940119894 0.3415 0.050856 -0.00191 0.05082 357.8 "Gaia DR2 5406952200311124864" 150.46849639186 0.0599 -49.5451931165 0.0577 1635721458409799680 5406952200311124864 852866124 2015.5 0.4058 0.0676 6.0056 -5.952 0.118 4.186 0.111 -0.2723 -0.2550 -0.4164 0.3279 0.1422 0.3765 -0.2060 0.1757 -0.1230 -0.0499 217 0 213 4 0.4961 217.6 0.049 0.078 31 0 3.5982 1.5258 0.0152 -0.031 25 15 0.12054 0 39 0 333 3528.0 2.756 1280.174 16.8195 0.0008 38 1676 11.4 147.006 17.2909 0.0074 38 2782 6.531 425.866 16.1512 0.0025 1.263 0 1.1397 0.4715 0.6683 nan nan 0 nan nan nan NOT_AVAILABLE 276.90238747126 4.56147218164 180.93848586641 -55.62349055893 100001 4956.13 4885.00 5086.78 0.9260 0.7059 1.1316 0.4730 0.3640 0.5581 nan nan nan nan nan nan nan 150.468535887 1.8319 -49.5452111389 1.7195 0.0 0.051219 -0.001871 0.051184 357.9 5406952200311124864 150.46849639186 -49.5451931165 2302.85410132434 1977.6925480165 2747.79117614782 1181.54865392762 1 1
291 1933.45 186.165 17.052 0.025 0.749 0.034 0.282 0.097 0.479 0.033 0.903 0.034 150.3551103058669 -49.66444173981522 0.3184 0.101872 -0.07536 -0.068547 227.7 "Gaia DR2 5406944057053064960" 150.35500967591 0.0552 -49.66450157282 0.0566 1635721458409799680 5406944057053064960 282083701 2015.5 0.1372 0.0649 2.1149 -3.814 0.117 2.905 0.115 -0.134 -0.1102 -0.1777 0.3865 0.0158 0.4093 -0.1778 0.0269 0.0501 0.0531 212 0 211 1 0.5837 217.39 0.0 0.0 31 0 3.8683 1.5473 0.0149 -0.051 24 13 0.1131 0 37 0 317 3719.0 2.43 1530.602 16.7624 0.0007 34 1833 10.3 177.955 17.1936 0.0061 32 2758 9.082 303.697 16.1604 0.0036 1.234 0 1.0332 0.4313 0.6019 nan nan 0 nan nan nan NOT_AVAILABLE 276.91561655109 4.42193892514 180.96537514422 -55.76282389167 100001 5157.90 4998.35 5341.44 nan nan nan nan nan nan nan nan nan nan nan nan nan 150.355035046 1.811 -49.6645140812 1.7785 0.0 0.101598 -0.075322 -0.068182 227.8 5406944057053064960 150.35500967591 -49.66450157282 4803.60658135612 3746.37782001384 6408.23009742306 1178.77209897559 1 1
292 964.228 1581.99 17.056 0.009 1.514 0.019 98.85 99.0 1.018 0.015 2.1 0.012 150.4769054566181 -49.54848793406496 0.8918 0.04741 0.003547 0.047277 4.3 "Gaia DR2 5406951994152694784" 150.47690559306 0.0587 -49.54873565138 0.0534 1635721458409799680 5406951994152694784 1398602093 2015.5 3.7532 0.0667 56.2656 12.719 0.123 -85.889 0.113 0.0222 -0.3391 -0.1433 0.4363 0.0147 0.4610 0.1253 -0.0647 -0.3199 0.2848 194 0 194 0 4.4194 287.72 0.254 3.6 31 0 4.7366 1.3617 0.0135 -0.098 22 13 0.12829 0 35 0 309 6268.0 5.627 1113.833 16.1956 0.001 33 1605 12.41 129.318 17.3377 0.0084 31 7137 10.75 663.737 15.1281 0.0016 1.395 1 2.2097 1.1421 1.0676 nan nan 0 nan nan nan NOT_AVAILABLE 276.90889744119 4.56192704362 180.94996651601 -55.62294495005 100002 3906.80 3515.00 4505.45 0.2062 0.0140 0.4621 0.0890 0.0064 0.2420 nan nan nan nan nan nan nan 150.476821188 1.9083 -49.5483658497 1.7595 0.0 0.047777 0.003585 0.047642 4.3 5406951994152694784 150.47690559306 -49.54873565138 264.543750804179 259.920191781554 269.331730846835 1181.58606946378 1 1
293 1342.63 1288.99 17.067 0.008 0.831 0.014 0.134 0.061 0.519 0.012 0.967 0.013 150.42911003653364 -49.572980266549095 0.2682 0.035902 -0.027508 0.023072 310.0 "Gaia DR2 5406950654122875904" 150.42902012321 0.0563 -49.57293389096 0.0577 1635721458409799680 5406950654122875904 550972814 2015.5 0.3621 0.0664 5.4545 -4.895 0.112 0.975 0.106 -0.221 -0.2310 -0.3437 0.2968 0.1631 0.3603 -0.1929 0.1578 -0.0520 0.0293 228 0 227 1 0.2144 225.87 0.0 0.0 31 0 3.4324 1.5273 0.0151 -0.013 26 15 0.11131 0 41 0 353 3362.0 2.13 1578.158 16.872 0.0007 36 1596 8.229 194.000 17.3435 0.0056 34 2592 9.932 260.974 16.2279 0.0042 1.246 0 1.1156 0.4715 0.6442 nan nan 0 nan nan nan NOT_AVAILABLE 276.89863505827 4.52390533661 180.93278098971 -55.66110564044 100001 5048.50 4892.75 5446.69 1.0215 0.8220 1.1882 0.4837 0.4267 0.5836 nan nan nan nan nan nan nan 150.429052622 1.7395 -49.5729380904 1.6429 0.0 0.036108 -0.027469 0.023436 310.5 5406950654122875904 150.42902012321 -49.57293389096 2545.21435194739 2157.0115222583 3090.18435967805 1180.77138468711 1 1
294 1234.74 1647.96 17.071 0.009 0.824 0.015 0.015 0.048 0.523 0.013 0.979 0.014 150.44246583204145 -49.54321396124326 0.3243 0.056084 -0.018889 0.052808 340.3 "Gaia DR2 5406952161644748032" 150.44232823127 0.0678 -49.54320195578 0.0726 1635721458409799680 5406952161644748032 820104696 2015.5 0.2559 0.0763 3.3519 -4.256 0.133 2.570 0.129 -0.4434 -0.2940 -0.4657 0.3550 0.2465 0.4444 -0.2563 0.1264 0.0037 -0.2132 180 0 179 1 -1.6018 145.2 0.0 0.0 31 0 3.5309 1.5685 0.0170 -0.047 21 13 0.14545 0 35 0 302 3385.0 2.506 1350.969 16.8644 0.0008 34 1659 18.86 87.967 17.3017 0.0123 35 2682 13.18 203.426 16.1908 0.0053 1.282 0 1.1109 0.4374 0.6735 nan nan 0 nan nan nan NOT_AVAILABLE 276.8875846946 4.55283913795 180.91256101907 -55.63232504699 100001 5008.97 4920.55 5097.89 nan nan nan nan nan nan nan nan nan nan nan nan nan 150.442356474 2.0588 -49.543213021 2.0031 0.0 0.056415 -0.018851 0.053172 340.5 5406952161644748032 150.44232823127 -49.54320195578 3325.49080343756 2631.57639302914 4414.00970039134 1181.30839620988 1 1
295 51.008 1075.37 17.079 0.019 1.393 0.031 98.85 99.0 0.76 0.026 1.415 0.026 150.59392530482654 -49.58964395511871 1.0598 0.079544 0.079272 0.006569 85.3 "Gaia DR2 5406940277481918464" 150.59372355436 0.0518 -49.58938020069 0.0495 1635721458409799680 5406940277481918464 734125204 2015.5 0.1125 0.0572 1.9656 -3.237 0.101 1.673 0.095 -0.2865 -0.2703 -0.4235 0.3389 0.1871 0.3792 -0.2647 0.2094 -0.1144 -0.0677 231 0 229 2 0.4373 232.7 0.0 0.0 31 0 4.5919 1.4398 0.0125 -0.006 26 16 0.10618 0 41 0 359 4305.0 2.623 1641.176 16.6034 0.0007 36 1574 10.52 149.646 17.3592 0.0073 36 4045 8.209 492.746 15.7446 0.0022 1.305 0 1.6146 0.7558 0.8588 nan nan 0 nan nan nan NOT_AVAILABLE 276.9941441838 4.57499081891 181.10006618081 -55.608589502 100001 4268.00 4033.82 4464.07 0.7735 0.6166 1.0231 0.3808 0.3019 0.4991 nan nan nan nan nan nan nan 150.593745052 1.5612 -49.589387402 1.477 0.0 0.079613 0.079311 0.006933 85.0 5406940277481918464 150.59372355436 -49.58938020069 5370.21293645099 4220.28406845997 7079.16631213757 1182.18254102005 1 1
296 1027.35 181.992 17.083 0.016 0.998 0.025 98.85 99.0 0.602 0.023 1.108 0.024 150.47047884005522 -49.664244700774695 0.5435 0.068085 -0.000597 -0.068083 180.5 "Gaia DR2 5406938314669863040" 150.47051719598 0.0508 -49.66409578048 0.0529 1635721458409799680 5406938314669863040 993053943 2015.5 0.2680 0.0621 4.3139 -3.493 0.104 4.099 0.100 -0.2226 -0.2135 -0.2897 0.2412 0.1698 0.3006 -0.1423 0.0803 0.0380 -0.0378 221 0 220 1 -2.099 173.77 0.0 0.0 31 0 4.0601 1.5083 0.0137 -0.033 25 15 0.10283 0 38 0 332 3822.0 3.074 1243.565 16.7325 0.0009 35 1716 15.52 110.530 17.2651 0.0098 29 3170 9.203 344.480 16.0092 0.0032 1.278 0 1.2559 0.5326 0.7233 nan nan 0 nan nan nan NOT_AVAILABLE 276.97522363065 4.46730573472 181.06971041894 -55.71656475877 100001 4850.50 4670.01 4931.33 nan nan nan nan nan nan nan nan nan nan nan nan nan 150.47054043 1.6062 -49.6641134274 1.5472 0.0 0.06772 -0.000558 -0.067718 180.5 5406938314669863040 150.47051719598 -49.66409578048 3261.17118131073 2688.64436503346 4101.28510316812 1179.91926273279 1 1
297 1324.5 1223.32 17.089 0.011 0.917 0.017 0.085 0.048 0.565 0.014 1.044 0.016 150.4314785668935 -49.57839980193131 0.3502 0.03142 -0.025972 0.017682 304.2 "Gaia DR2 5406950581096683136" 150.43138372451 0.0557 -49.57832443868 0.0592 1635721458409799680 5406950581096683136 184795950 2015.5 0.2159 0.0673 3.2091 -8.408 0.111 4.771 0.106 -0.173 -0.1632 -0.3293 0.2916 0.1916 0.3597 -0.1805 0.1660 -0.0188 0.0302 219 0 219 0 -0.4609 203.96 0.0 0.0 31 0 3.4657 1.5281 0.0150 -0.03 25 15 0.11012 0 40 0 348 3385.0 2.158 1568.408 16.8644 0.0007 36 1572 13.04 120.511 17.3604 0.0090 38 2719 9.335 291.285 16.1759 0.0037 1.268 0 1.1845 0.4959 0.6885 nan nan 0 nan nan nan NOT_AVAILABLE 276.90311935928 4.52052552692 180.94078862999 -55.66442308957 100001 4881.69 4820.00 4947.00 nan nan nan nan nan nan nan nan nan nan nan nan nan 150.431439553 1.724 -49.5783449787 1.6382 0.0 0.031595 -0.025934 0.018046 304.8 5406950581096683136 150.43138372451 -49.57832443868 3770.50298713723 3004.14709717922 4944.76350998942 1180.7222170729 1 1
298 1637.18 610.083 17.09 0.015 0.835 0.023 98.85 99.0 0.501 0.021 0.959 0.023 150.39234997515973 -49.62927451120562 0.1627 0.061123 -0.051272 -0.033275 237.0 "Gaia DR2 5406950035647557760" 150.39228325807 0.0558 -49.62926131495 0.0567 1635721458409799680 5406950035647557760 620056097 2015.5 0.1779 0.0636 2.7961 -6.022 0.112 4.754 0.111 -0.2576 -0.1013 -0.3630 0.3552 0.0031 0.3778 -0.3104 0.0547 0.0332 -0.0738 227 0 226 1 -0.0526 219.23 0.0 0.0 31 0 3.6547 1.5441 0.0150 -0.044 26 14 0.1174 0 38 0 325 3471.0 2.323 1494.129 16.8372 0.0007 36 1661 8.539 194.525 17.3004 0.0056 38 2646 10.59 249.761 16.2056 0.0043 1.241 0 1.0948 0.4632 0.6316 nan nan 0 nan nan nan NOT_AVAILABLE 276.91361820461 4.46460484987 180.96075433661 -55.72019075407 100001 5012.11 4898.66 5237.25 nan nan nan nan nan nan nan nan nan nan nan nan nan 150.39232329 1.7435 -49.629281784 1.7221 0.0 0.060893 -0.051233 -0.032911 237.3 5406950035647557760 150.39228325807 -49.62926131495 4260.5054813535 3369.99016774089 5619.96160987759 1179.63073187978 1 1
299 943.854 717.053 17.092 0.015 1.172 0.025 98.85 99.0 0.677 0.018 1.23 0.021 150.48047001204276 -49.61999221772057 0.5433 0.024536 0.005851 -0.023828 166.2 "Gaia DR2 5406938555192823552" 150.48047030709 0.0516 -49.61984129936 0.0529 1635721458409799680 5406938555192823552 1568246445 2015.5 0.3981 0.0609 6.5390 -5.294 0.102 3.897 0.098 -0.2234 -0.2350 -0.3469 0.2929 0.1376 0.3511 -0.1702 0.1554 -0.0696 0.0064 224 0 222 2 -1.529 186.08 0.0 1.4e-15 31 0 4.132 1.4846 0.0137 -0.013 26 15 0.10309 0 38 0 323 3882.0 2.783 1394.902 16.7156 0.0008 34 1583 10.48 151.033 17.3530 0.0072 34 3350 8.796 380.855 15.9493 0.0029 1.270 0 1.4036 0.6374 0.7663 nan nan 0 nan nan nan NOT_AVAILABLE 276.95367361824 4.50652868227 181.03050813421 -55.67768167807 100001 4562.05 4421.00 4822.00 nan nan nan nan nan nan nan nan nan nan nan nan nan 150.480505493 1.5893 -49.6198580778 1.5217 0.0 0.024192 0.00589 -0.023464 165.9 5406938555192823552 150.48047030709 -49.61984129936 2342.2091495671 2035.01943481953 2752.40775117506 1180.64131215787 1 1
300 1736.29 245.006 17.097 0.02 0.912 0.031 98.85 99.0 0.534 0.028 1.026 0.03 150.38011684011323 -49.65948156151522 0.1126 0.08679 -0.059143 -0.063519 223.0 "Gaia DR2 5406949863848854528" 150.38007395032 0.0545 -49.65949595278 0.0557 1635721458409799680 5406949863848854528 121814454 2015.5 0.1964 0.0646 3.0424 -3.805 0.112 2.212 0.111 -0.2316 -0.1044 -0.2971 0.3259 0.0285 0.3401 -0.2961 0.0881 0.0379 -0.0699 221 0 219 2 -0.0848 211.59 0.0 0.0 31 0 3.7401 1.5095 0.0147 -0.036 26 14 0.11516 0 39 0 326 3555.0 2.129 1669.999 16.8112 0.0007 36 1636 10.13 161.506 17.3172 0.0067 36 2807 8.033 349.469 16.1411 0.0031 1.250 0 1.1760 0.5060 0.6700 nan nan 0 nan nan nan NOT_AVAILABLE 276.92557085694 4.43571487473 180.98265657711 -55.74890606046 100001 4900.50 4854.00 4982.14 0.9800 0.5769 1.6830 0.4860 0.2904 0.9323 nan nan nan nan nan nan nan 150.380099255 1.7419 -49.6595054783 1.7251 0.0 0.086497 -0.059105 -0.063154 223.1 5406949863848854528 150.38007395032 -49.65949595278 4016.18013164524 3194.05243288232 5271.01354908453 1179.09152929678 1 1
301 1539.49 280.919 17.098 0.02 0.888 0.029 98.85 99.0 0.57 0.027 1.049 0.03 150.40511515216946 -49.65640560651166 0.1378 0.074086 -0.04294 -0.060373 215.4 "Gaia DR2 5406949795129383424" 150.4051095646 0.0537 -49.65636748756 0.0565 1635721458409799680 5406949795129383424 148137285 2015.5 0.0636 0.0646 0.9845 -5.184 0.114 3.983 0.117 -0.2203 -0.1153 -0.3373 0.2712 0.0628 0.2792 -0.3319 -0.0435 0.0228 -0.0592 213 0 212 1 -0.2652 201.0 0.0 0.0 31 0 3.8715 1.5639 0.0151 -0.053 24 14 0.11786 0 37 0 323 3623.0 2.365 1532.026 16.7908 0.0007 34 1652 8.796 187.761 17.3067 0.0058 32 2877 10.99 261.701 16.1146 0.0041 1.250 0 1.1921 0.5159 0.6762 nan nan 0 nan nan nan NOT_AVAILABLE 276.9366511404 4.44797909887 181.00195857222 -55.73648056658 100001 4875.52 4809.16 4928.65 0.2040 0.0710 0.8583 0.1047 0.0326 0.4804 nan nan nan nan nan nan nan 150.405144042 1.7667 -49.6563846353 1.8216 0.0 0.073767 -0.042901 -0.060009 215.6 5406949795129383424 150.4051095646 -49.65636748756 5946.84205761503 4576.76874333612 7956.59717657028 1179.38406136637 1 1
302 1325.92 559.583 17.106 0.016 1.05 0.026 0.349 0.109 0.653 0.021 1.169 0.025 150.4319932845115 -49.63326052456108 0.2810 0.045109 -0.02555 -0.037176 214.5 "Gaia DR2 5406950207446254080" 150.4319905904 0.0545 -49.63318249002 0.0578 1635721458409799680 5406950207446254080 1566582211 2015.5 0.5407 0.0634 8.5241 -5.703 0.113 3.495 0.110 -0.2099 -0.1919 -0.2546 0.3804 0.0236 0.4234 -0.2041 0.0254 -0.0265 0.0392 211 0 210 1 -1.0892 183.11 0.0 0.0 31 0 4.0118 1.4934 0.0145 -0.057 24 14 0.1118 0 36 0 312 3775.0 2.855 1322.395 16.746 0.0008 35 1617 10.37 155.998 17.3294 0.0070 34 3167 10.88 291.169 16.0104 0.0037 1.267 0 1.3190 0.5834 0.7356 nan nan 0 nan nan nan NOT_AVAILABLE 276.93657713958 4.47697068096 181.0010627191 -55.70749328141 100001 4888.33 4684.16 5090.50 1.1177 0.8420 1.2731 0.5490 0.4079 0.6350 200111 1.06 0.98 1.15 0.578 0.433 0.722 150.4320285 1.7491 -49.6331975399 1.7027 0.0 0.044787 -0.025511 -0.036812 214.7 5406950207446254080 150.4319905904 -49.63318249002 1766.31567304033 1582.43851425548 1996.87797652612 1179.97392577366 1 1
303 656.093 1415.35 17.111 0.01 1.163 0.017 98.85 99.0 0.695 0.016 1.239 0.014 150.51630112505444 -49.56204368924658 0.6071 0.044797 0.029032 0.034116 40.4 "Gaia DR2 5406940208762436992" 150.51619917659 0.0548 -49.56188855349 0.0535 1635721458409799680 5406940208762436992 1184886827 2015.5 0.4144 0.0630 6.5738 -7.279 0.108 4.859 0.103 -0.2691 -0.2652 -0.3956 0.3271 0.1471 0.3673 -0.2021 0.2107 -0.1228 -0.0672 223 0 221 2 -0.4627 205.88 0.0 0.0 31 0 4.0061 1.4933 0.0142 -0.036 25 15 0.11161 0 39 0 340 3777.0 2.501 1510.296 16.7455 0.0007 35 1517 10.06 150.896 17.3988 0.0072 36 3301 10.41 317.045 15.9652 0.0034 1.276 0 1.4336 0.6532 0.7804 nan nan 0 nan nan nan NOT_AVAILABLE 276.93726173462 4.5667556229 180.99990960424 -55.6177081017 100001 4527.00 4320.50 4804.70 nan nan nan nan nan nan nan nan nan nan nan nan nan 150.516247497 1.6702 -49.5619094748 1.6008 0.0 0.0451 0.029071 0.03448 40.1 5406940208762436992 150.51619917659 -49.56188855349 2259.35276140113 1963.00134869591 2655.28492559754 1181.80197445827 1 1
